InvoiceNo,StockCode,Quantity,CustomerID
INV201330,P100380,4,10250
INV201330,P100136,2,10669
INV201330,P100115,2,10579
INV201331,P100058,2,10988
INV201331,P100380,4,10536
INV201331,P100354,3,10962
INV201332,P100455,4,10859
INV201332,P100436,3,10258
INV201332,P100485,5,10098
INV201333,P100024,2,10147
INV201333,P100182,3,10705
INV201333,P100438,5,10998
INV201334,P100446,2,10556
INV201334,P100305,7,10680
INV201334,P100085,5,10108
INV201335,P100206,3,10882
INV201335,P100101,7,10421
INV201335,P100164,1,10219
INV201336,P100146,3,10276
INV201336,P100014,4,10508
INV201336,P100028,8,10934
INV201337,P100070,2,10186
INV201337,P100108,4,10718
INV201337,P100141,3,10343
INV201338,P100493,4,10263
INV201338,P100272,7,10949
INV201338,P100280,2,10134
INV201339,P100307,3,10463
INV201339,P100155,3,10694
INV201339,P100072,5,10813
INV201340,P100284,2,10850
INV201340,P100439,2,10681
INV201340,P100499,5,10175
INV201341,P100494,3,10016
INV201341,P100138,2,10283
INV201341,P100205,3,10058
INV201342,P100473,1,10593
INV201342,P100328,3,10227
INV201342,P100070,1,10732
INV201343,P100016,2,10070
INV201343,P100307,2,10856
INV201343,P100436,1,10174
INV201344,P100010,2,10787
INV201344,P100011,1,10180
INV201344,P100464,3,10801
INV201345,P100043,5,10296
INV201345,P100289,4,10484
INV201345,P100123,4,10585
INV201346,P100228,1,10551
INV201346,P100494,4,10454
INV201346,P100378,2,10675
INV201347,P100245,1,10259
INV201347,P100057,6,10528
INV201347,P100396,4,10378
INV201348,P100417,2,10398
INV201348,P100149,3,10952
INV201348,P100445,4,10433
INV201349,P100233,4,10483
INV201349,P100319,1,10412
INV201349,P100010,5,10081
INV201350,P100452,4,10298
INV201350,P100143,3,10169
INV201350,P100003,2,10401
INV201351,P100178,4,10765
INV201351,P100248,2,10396
INV201351,P100065,4,10297
INV201352,P100150,3,10369
INV201352,P100470,4,10170
INV201352,P100415,2,10194
INV201353,P100011,2,10071
INV201353,P100498,2,10308
INV201353,P100446,3,10494
INV201354,P100286,2,10470
INV201354,P100052,5,10287
INV201354,P100001,4,10159
INV201355,P100282,2,10480
INV201355,P100235,6,10854
INV201355,P100282,2,10532
INV201356,P100374,2,10963
INV201356,P100384,5,10484
INV201356,P100339,6,10420
INV201357,P100140,2,10456
INV201357,P100299,1,10931
INV201357,P100372,3,10055
INV201358,P100088,4,10541
INV201358,P100356,3,10209
INV201358,P100374,2,10287
INV201359,P100375,3,10761
INV201359,P100422,2,10881
INV201359,P100192,3,10926
INV201360,P100207,1,10242
INV201360,P100451,2,10452
INV201360,P100187,3,10769
INV201361,P100032,4,10329
INV201361,P100231,4,10603
INV201361,P100238,1,10840
INV201362,P100159,2,10306
INV201362,P100213,2,10235
INV201362,P100278,4,10911
INV201363,P100499,3,10186
INV201363,P100151,2,10191
INV201363,P100033,4,10102
INV201364,P100451,5,10086
INV201364,P100297,2,10961
INV201364,P100112,2,10261
INV201365,P100352,3,10598
INV201365,P100316,6,10977
INV201365,P100245,1,10289
INV201366,P100015,2,10830
INV201366,P100496,3,10408
INV201366,P100088,5,10182
INV201367,P100288,4,10197
INV201367,P100244,3,10131
INV201367,P100328,3,10143
INV201368,P100247,2,10316
INV201368,P100276,3,10931
INV201368,P100425,4,10259
INV201369,P100115,6,10072
INV201369,P100265,2,10975
INV201369,P100390,4,10681
INV201370,P100217,3,10182
INV201370,P100438,3,10749
INV201370,P100063,4,10258
INV201371,P100457,5,10655
INV201371,P100488,3,10125
INV201371,P100459,5,10428
INV201372,P100183,3,10163
INV201372,P100098,5,10803
INV201372,P100439,2,10037
INV201373,P100205,3,10924
INV201373,P100334,6,10583
INV201373,P100065,1,10453
INV201374,P100080,2,10767
INV201374,P100394,3,10711
INV201374,P100164,1,10408
INV201375,P100189,2,10918
INV201375,P100298,3,10466
INV201375,P100435,1,10826
INV201376,P100109,2,10623
INV201376,P100434,2,10011
INV201376,P100135,2,10505
INV201377,P100393,3,10976
INV201377,P100369,4,10271
INV201377,P100192,2,10074
INV201378,P100170,1,10189
INV201378,P100315,2,10432
INV201378,P100243,4,10831
INV201379,P100229,2,10698
INV201379,P100200,3,10469
INV201379,P100136,3,10066
INV201380,P100367,1,10563
INV201380,P100382,4,10813
INV201380,P100369,2,10541
INV201381,P100114,2,10836
INV201381,P100307,3,10354
INV201381,P100271,5,10987
INV201382,P100450,2,10120
INV201382,P100227,4,10899
INV201382,P100033,4,10590
INV201383,P100379,4,10842
INV201383,P100033,7,10985
INV201383,P100409,3,10740
INV201384,P100001,5,10326
INV201384,P100095,4,10834
INV201384,P100088,6,10374
INV201385,P100225,2,10284
INV201385,P100258,5,10406
INV201385,P100432,2,10627
INV201386,P100286,1,10609
INV201386,P100120,1,10670
INV201386,P100284,3,10779
INV201387,P100460,3,10639
INV201387,P100496,1,10386
INV201387,P100487,2,10264
INV201388,P100022,2,10087
INV201388,P100196,4,10768
INV201388,P100009,4,10126
INV201389,P100447,2,10361
INV201389,P100185,3,10310
INV201389,P100303,3,10531
INV201390,P100355,4,10635
INV201390,P100206,5,10825
INV201390,P100404,2,10257
INV201391,P100299,7,10708
INV201391,P100115,4,10867
INV201391,P100051,2,10488
INV201392,P100434,2,10646
INV201392,P100290,4,10394
INV201392,P100251,2,10742
INV201393,P100433,2,10670
INV201393,P100456,2,10883
INV201393,P100079,6,10304
INV201394,P100491,1,10132
INV201394,P100067,6,10958
INV201394,P100472,1,10174
INV201395,P100307,3,10929
INV201395,P100109,3,10990
INV201395,P100454,1,10888
INV201396,P100490,2,10659
INV201396,P100307,3,10338
INV201396,P100418,5,10902
INV201397,P100478,3,10388
INV201397,P100028,2,10613
INV201397,P100045,4,10232
INV201398,P100134,8,10021
INV201398,P100371,2,10197
INV201398,P100134,4,10825
INV201399,P100314,2,10058
INV201399,P100196,4,10237
INV201399,P100062,3,10537
INV201400,P100354,2,10143
INV201400,P100486,4,10815
INV201400,P100216,2,10150
INV201401,P100481,3,10671
INV201401,P100441,1,10438
INV201401,P100251,9,10693
INV201402,P100030,4,10017
INV201402,P100389,3,10687
INV201402,P100412,3,10266
INV201403,P100392,2,10242
INV201403,P100457,4,10881
INV201403,P100133,7,10739
INV201404,P100377,4,10036
INV201404,P100242,3,10767
INV201404,P100179,3,10247
INV201405,P100140,1,10366
INV201405,P100284,1,10969
INV201405,P100341,2,10388
INV201406,P100421,4,10027
INV201406,P100299,5,10740
INV201406,P100103,6,10423
INV201407,P100491,2,10719
INV201407,P100492,2,10908
INV201407,P100069,2,10223
INV201408,P100188,4,10935
INV201408,P100324,5,10970
INV201408,P100105,4,10513
INV201409,P100456,3,10517
INV201409,P100039,4,10113
INV201409,P100115,3,10307
INV201410,P100371,2,10829
INV201410,P100260,2,10666
INV201410,P100008,3,10945
INV201411,P100274,4,10232
INV201411,P100384,1,10316
INV201411,P100489,2,10680
INV201412,P100335,2,10045
INV201412,P100370,5,10095
INV201412,P100086,4,10866
INV201413,P100468,3,10336
INV201413,P100344,4,10878
INV201413,P100279,1,10918
INV201414,P100429,2,10252
INV201414,P100062,4,10871
INV201414,P100419,3,10966
INV201415,P100274,2,10403
INV201415,P100255,6,10688
INV201415,P100320,2,10338
INV201416,P100112,3,10482
INV201416,P100041,2,10012
INV201416,P100079,4,10446
INV201417,P100199,3,10767
INV201417,P100441,5,10134
INV201417,P100186,3,10565
INV201418,P100149,2,10865
INV201418,P100412,4,10153
INV201418,P100223,1,10141
INV201419,P100249,7,10258
INV201419,P100421,3,10971
INV201419,P100460,2,10165
INV201420,P100075,3,10339
INV201420,P100363,5,10663
INV201420,P100214,4,10187
INV201421,P100341,2,10651
INV201421,P100093,4,10789
INV201421,P100242,2,10956
INV201422,P100291,2,10883
INV201422,P100129,1,10368
INV201422,P100143,1,10888
INV201423,P100371,4,10846
INV201423,P100147,6,10320
INV201423,P100171,1,10153
INV201424,P100358,4,10484
INV201424,P100431,7,10769
INV201424,P100061,4,10355
INV201425,P100435,5,10866
INV201425,P100333,4,10804
INV201425,P100034,4,10682
INV201426,P100416,3,10657
INV201426,P100230,3,10289
INV201426,P100478,3,10580
INV201427,P100265,3,10552
INV201427,P100230,1,10492
INV201427,P100334,2,10074
INV201428,P100172,1,10641
INV201428,P100244,4,10448
INV201428,P100305,3,10167
INV201429,P100359,6,10876
INV201429,P100332,2,10791
INV201429,P100394,5,10166
INV201430,P100392,1,10331
INV201430,P100090,4,10365
INV201430,P100085,1,10963
INV201431,P100092,3,10459
INV201431,P100408,2,10657
INV201431,P100261,2,10859
INV201432,P100179,3,10377
INV201432,P100444,3,10492
INV201432,P100334,3,10296
INV201433,P100247,4,10861
INV201433,P100268,2,10001
INV201433,P100469,2,10484
INV201434,P100276,4,10175
INV201434,P100398,2,10671
INV201434,P100306,4,10958
INV201435,P100453,4,10959
INV201435,P100481,3,10479
INV201435,P100423,3,10941
INV201436,P100069,2,10621
INV201436,P100013,3,10683
INV201436,P100069,6,10630
INV201437,P100023,4,10303
INV201437,P100151,1,10618
INV201437,P100241,2,10430
INV201438,P100109,3,10381
INV201438,P100423,1,10172
INV201438,P100383,3,10411
INV201439,P100075,4,10349
INV201439,P100164,2,10095
INV201439,P100372,6,10727
INV201440,P100283,3,10706
INV201440,P100227,3,10152
INV201440,P100339,3,10963
INV201441,P100490,4,10732
INV201441,P100250,3,10040
INV201441,P100009,3,10332
INV201442,P100094,3,10748
INV201442,P100446,2,10448
INV201442,P100490,3,10263
INV201443,P100292,1,10443
INV201443,P100439,1,10260
INV201443,P100060,1,10547
INV201444,P100474,4,10950
INV201444,P100163,1,10497
INV201444,P100043,3,10216
INV201445,P100158,3,10816
INV201445,P100177,3,10498
INV201445,P100013,4,10915
INV201446,P100248,5,10129
INV201446,P100175,4,10785
INV201446,P100465,2,10652
INV201447,P100171,2,10750
INV201447,P100196,2,10074
INV201447,P100024,2,10662
INV201448,P100027,2,10689
INV201448,P100378,3,10629
INV201448,P100148,3,10344
INV201449,P100095,3,10199
INV201449,P100028,3,10370
INV201449,P100333,1,10143
INV201450,P100272,1,10523
INV201450,P100002,3,10536
INV201450,P100254,3,10805
INV201451,P100497,4,10328
INV201451,P100458,6,10081
INV201451,P100160,2,10405
INV201452,P100237,3,10922
INV201452,P100128,2,10223
INV201452,P100198,1,10186
INV201453,P100199,2,10757
INV201453,P100473,2,10459
INV201453,P100304,2,10472
INV201454,P100043,5,10360
INV201454,P100268,2,10931
INV201454,P100269,2,10015
INV201455,P100442,3,10527
INV201455,P100348,2,10750
INV201455,P100413,3,10638
INV201456,P100461,1,10421
INV201456,P100403,4,10005
INV201456,P100139,3,10178
INV201457,P100107,3,10139
INV201457,P100376,6,10519
INV201457,P100193,4,10496
INV201458,P100386,3,10224
INV201458,P100325,3,10518
INV201458,P100153,3,10744
INV201459,P100062,1,10633
INV201459,P100063,4,10687
INV201459,P100291,2,10558
INV201460,P100136,4,10694
INV201460,P100214,5,10024
INV201460,P100039,1,10916
INV201461,P100023,3,10067
INV201461,P100135,2,10766
INV201461,P100263,4,10722
INV201462,P100122,6,10651
INV201462,P100059,4,10307
INV201462,P100300,3,10911
INV201463,P100163,3,10590
INV201463,P100206,3,10276
INV201463,P100458,3,10859
INV201464,P100365,3,10287
INV201464,P100109,2,10475
INV201464,P100037,4,10643
INV201465,P100231,5,10215
INV201465,P100161,3,10966
INV201465,P100255,5,10950
INV201466,P100069,3,10905
INV201466,P100036,3,10662
INV201466,P100272,2,10477
INV201467,P100430,3,10962
INV201467,P100427,2,10088
INV201467,P100415,2,10433
INV201468,P100187,2,10339
INV201468,P100152,3,10369
INV201468,P100280,3,10570
INV201469,P100295,3,10576
INV201469,P100456,3,10025
INV201469,P100268,4,10294
INV201470,P100017,2,10982
INV201470,P100176,4,10690
INV201470,P100265,2,10845
INV201471,P100191,1,10798
INV201471,P100137,2,10645
INV201471,P100048,3,10575
INV201472,P100191,1,10519
INV201472,P100002,3,10517
INV201472,P100166,3,10058
INV201473,P100448,3,10096
INV201473,P100404,3,10512
INV201473,P100119,6,10594
INV201474,P100244,3,10719
INV201474,P100464,1,10090
INV201474,P100014,2,10030
INV201475,P100303,2,10353
INV201475,P100182,4,10812
INV201475,P100428,3,10763
INV201476,P100008,2,10806
INV201476,P100454,2,10396
INV201476,P100376,3,10072
INV201477,P100020,3,10011
INV201477,P100429,1,10479
INV201477,P100386,5,10232
INV201478,P100462,2,10675
INV201478,P100216,3,10755
INV201478,P100138,3,10100
INV201479,P100124,3,10947
INV201479,P100110,4,10647
INV201479,P100226,2,10486
INV201480,P100460,3,10223
INV201480,P100329,4,10162
INV201480,P100243,4,10890
INV201481,P100117,1,10574
INV201481,P100439,4,10915
INV201481,P100410,3,10350
INV201482,P100304,1,10141
INV201482,P100114,2,10083
INV201482,P100223,5,10112
INV201483,P100016,2,10117
INV201483,P100115,4,10114
INV201483,P100268,4,10523
INV201484,P100079,2,10040
INV201484,P100315,2,10911
INV201484,P100109,2,10603
INV201485,P100187,1,10968
INV201485,P100100,6,10836
INV201485,P100161,5,10080
INV201486,P100435,4,10121
INV201486,P100295,3,10665
INV201486,P100346,1,10416
INV201487,P100137,3,10060
INV201487,P100135,5,10611
INV201487,P100001,2,10873
INV201488,P100473,4,10323
INV201488,P100010,1,10967
INV201488,P100236,4,10716
INV201489,P100331,3,10034
INV201489,P100099,1,10524
INV201489,P100315,3,10854
INV201490,P100103,3,10718
INV201490,P100204,3,10106
INV201490,P100205,7,10250
INV201491,P100312,4,10795
INV201491,P100197,6,10888
INV201491,P100207,4,10032
INV201492,P100339,5,10047
INV201492,P100102,4,10422
INV201492,P100215,5,10689
INV201493,P100232,3,10223
INV201493,P100427,5,10323
INV201493,P100376,4,10992
INV201494,P100186,1,10872
INV201494,P100097,5,10163
INV201494,P100315,4,10559
INV201495,P100060,4,10876
INV201495,P100217,6,10263
INV201495,P100224,2,10716
INV201496,P100323,3,10775
INV201496,P100326,4,10291
INV201496,P100088,2,10018
INV201497,P100414,2,10935
INV201497,P100334,3,10506
INV201497,P100243,3,10102
INV201498,P100422,2,10927
INV201498,P100342,3,10431
INV201498,P100053,2,10996
INV201499,P100118,3,10231
INV201499,P100340,3,10158
INV201499,P100393,6,10282
INV201500,P100301,2,10356
INV201500,P100248,4,10832
INV201500,P100053,4,10081
INV201501,P100389,4,10734
INV201501,P100495,4,10458
INV201501,P100274,5,10597
INV201502,P100458,5,10300
INV201502,P100381,2,10183
INV201502,P100334,3,10510
INV201503,P100410,2,10594
INV201503,P100056,3,10962
INV201503,P100187,1,10684
INV201504,P100066,3,10984
INV201504,P100360,2,10119
INV201504,P100125,3,10357
INV201505,P100389,4,10978
INV201505,P100314,2,10754
INV201505,P100289,3,10047
INV201506,P100298,4,10283
INV201506,P100389,2,10322
INV201506,P100271,2,10552
INV201507,P100252,6,10623
INV201507,P100224,3,10627
INV201507,P100259,2,10273
INV201508,P100005,3,10618
INV201508,P100290,2,10910
INV201508,P100258,4,10082
INV201509,P100430,5,10830
INV201509,P100383,3,10441
INV201509,P100465,3,10986
INV201510,P100210,2,10056
INV201510,P100251,4,10804
INV201510,P100255,5,10613
INV201511,P100313,2,10259
INV201511,P100235,4,10873
INV201511,P100460,1,10101
INV201512,P100075,4,10035
INV201512,P100347,2,10978
INV201512,P100192,2,10167
INV201513,P100210,2,10960
INV201513,P100228,2,10299
INV201513,P100332,3,10886
INV201514,P100296,2,10188
INV201514,P100220,3,10353
INV201514,P100454,2,10578
INV201515,P100002,1,10702
INV201515,P100083,2,10696
INV201515,P100350,1,10891
INV201516,P100149,2,10155
INV201516,P100399,4,10114
INV201516,P100243,3,10861
INV201517,P100172,5,10516
INV201517,P100345,4,10520
INV201517,P100480,3,10305
INV201518,P100040,2,10517
INV201518,P100256,1,10370
INV201518,P100001,1,10202
INV201519,P100225,2,10401
INV201519,P100217,5,10937
INV201519,P100204,2,10977
INV201520,P100000,3,10263
INV201520,P100414,3,10825
INV201520,P100182,3,10015
INV201521,P100237,4,10027
INV201521,P100363,2,10234
INV201521,P100041,2,10023
INV201522,P100102,3,10723
INV201522,P100403,3,10541
INV201522,P100233,4,10260
INV201523,P100006,5,10524
INV201523,P100410,2,10665
INV201523,P100144,4,10567
INV201524,P100147,2,10250
INV201524,P100198,4,10057
INV201524,P100204,2,10687
INV201525,P100389,4,10890
INV201525,P100306,2,10773
INV201525,P100492,3,10286
INV201526,P100451,3,10145
INV201526,P100026,2,10515
INV201526,P100286,2,10253
INV201527,P100475,2,10543
INV201527,P100022,3,10267
INV201527,P100040,3,10930
INV201528,P100381,2,10168
INV201528,P100321,2,10771
INV201528,P100236,7,10638
INV201529,P100400,2,10683
INV201529,P100183,4,10402
INV201529,P100498,5,10011
INV201530,P100235,3,10655
INV201530,P100313,1,10657
INV201530,P100278,2,10912
INV201531,P100118,3,10187
INV201531,P100340,4,10644
INV201531,P100010,2,10979
INV201532,P100362,2,10998
INV201532,P100433,5,10755
INV201532,P100442,2,10714
INV201533,P100244,5,10893
INV201533,P100196,4,10991
INV201533,P100301,5,10287
INV201534,P100084,6,10899
INV201534,P100237,2,10423
INV201534,P100155,2,10074
INV201535,P100112,4,10043
INV201535,P100303,6,10258
INV201535,P100094,3,10578
INV201536,P100220,1,10499
INV201536,P100272,4,10169
INV201536,P100197,1,10786
INV201537,P100148,4,10183
INV201537,P100358,4,10607
INV201537,P100143,3,10328
INV201538,P100377,2,10937
INV201538,P100491,3,10488
INV201538,P100150,6,10531
INV201539,P100025,3,10699
INV201539,P100006,3,10912
INV201539,P100326,3,10784
INV201540,P100348,4,10927
INV201540,P100401,2,10593
INV201540,P100141,3,10001
INV201541,P100037,3,10354
INV201541,P100462,3,10083
INV201541,P100361,3,10474
INV201542,P100188,3,10723
INV201542,P100353,2,10978
INV201542,P100086,1,10450
INV201543,P100418,2,10818
INV201543,P100330,1,10711
INV201543,P100209,3,10419
INV201544,P100256,3,10288
INV201544,P100038,2,10717
INV201544,P100200,1,10848
INV201545,P100330,4,10277
INV201545,P100220,2,10219
INV201545,P100163,4,10779
INV201546,P100471,2,10724
INV201546,P100202,4,10470
INV201546,P100374,7,10759
INV201547,P100402,1,10991
INV201547,P100184,5,10466
INV201547,P100359,3,10475
INV201548,P100421,2,10312
INV201548,P100275,3,10517
INV201548,P100343,2,10097
INV201549,P100093,3,10934
INV201549,P100237,3,10127
INV201549,P100409,3,10670
INV201550,P100117,3,10605
INV201550,P100121,4,10768
INV201550,P100217,5,10558
INV201551,P100249,2,10487
INV201551,P100424,2,10023
INV201551,P100116,2,10680
INV201552,P100477,3,10056
INV201552,P100367,6,10775
INV201552,P100083,7,10836
INV201553,P100195,3,10914
INV201553,P100013,1,10510
INV201553,P100336,2,10102
INV201554,P100143,4,10868
INV201554,P100228,5,10131
INV201554,P100261,2,10845
INV201555,P100331,3,10757
INV201555,P100473,2,10848
INV201555,P100261,3,10684
INV201556,P100352,1,10528
INV201556,P100234,1,10997
INV201556,P100141,6,10400
INV201557,P100178,5,10966
INV201557,P100008,2,10759
INV201557,P100496,1,10739
INV201558,P100336,1,10654
INV201558,P100119,2,10801
INV201558,P100338,1,10291
INV201559,P100220,3,10228
INV201559,P100097,4,10218
INV201559,P100221,2,10179
INV201560,P100141,5,10314
INV201560,P100038,2,10661
INV201560,P100271,3,10906
INV201561,P100010,2,10172
INV201561,P100257,2,10449
INV201561,P100391,3,10127
INV201562,P100228,4,10222
INV201562,P100052,3,10324
INV201562,P100054,3,10834
INV201563,P100012,5,10176
INV201563,P100249,2,10319
INV201563,P100228,1,10092
INV201564,P100468,3,10268
INV201564,P100290,7,10051
INV201564,P100199,6,10969
INV201565,P100472,4,10151
INV201565,P100158,3,10574
INV201565,P100436,1,10367
INV201566,P100341,3,10297
INV201566,P100431,3,10210
INV201566,P100440,5,10309
INV201567,P100215,3,10967
INV201567,P100114,3,10025
INV201567,P100417,2,10792
INV201568,P100354,4,10760
INV201568,P100003,5,10255
INV201568,P100208,4,10522
INV201569,P100474,3,10665
INV201569,P100002,3,10590
INV201569,P100296,4,10816
INV201570,P100306,1,10547
INV201570,P100432,4,10605
INV201570,P100149,6,10343
INV201571,P100136,5,10571
INV201571,P100068,2,10892
INV201571,P100382,2,10819
INV201572,P100218,4,10610
INV201572,P100027,5,10099
INV201572,P100335,2,10528
INV201573,P100061,3,10758
INV201573,P100251,2,10537
INV201573,P100186,4,10390
INV201574,P100113,3,10630
INV201574,P100036,2,10730
INV201574,P100211,4,10495
INV201575,P100327,3,10760
INV201575,P100002,3,10313
INV201575,P100117,4,10760
INV201576,P100101,5,10529
INV201576,P100308,3,10296
INV201576,P100042,2,10415
INV201577,P100428,3,10553
INV201577,P100431,2,10091
INV201577,P100177,3,10825
INV201578,P100214,4,10152
INV201578,P100346,2,10024
INV201578,P100445,4,10482
INV201579,P100219,3,10149
INV201579,P100212,3,10039
INV201579,P100429,1,10984
INV201580,P100269,5,10683
INV201580,P100291,1,10046
INV201580,P100180,1,10159
INV201581,P100085,8,10457
INV201581,P100386,7,10280
INV201581,P100476,2,10577
INV201582,P100368,1,10986
INV201582,P100332,4,10255
INV201582,P100346,3,10419
INV201583,P100400,6,10087
INV201583,P100425,3,10639
INV201583,P100396,4,10299
INV201584,P100268,5,10300
INV201584,P100267,1,10340
INV201584,P100317,2,10537
INV201585,P100352,1,10940
INV201585,P100486,2,10789
INV201585,P100160,5,10129
INV201586,P100456,5,10829
INV201586,P100191,2,10701
INV201586,P100173,3,10400
INV201587,P100239,3,10033
INV201587,P100444,2,10663
INV201587,P100418,2,10806
INV201588,P100062,3,10085
INV201588,P100070,3,10447
INV201588,P100473,4,10282
INV201589,P100497,2,10806
INV201589,P100452,4,10068
INV201589,P100207,2,10981
INV201590,P100157,3,10141
INV201590,P100195,2,10199
INV201590,P100001,1,10753
INV201591,P100150,1,10456
INV201591,P100067,3,10541
INV201591,P100053,1,10425
INV201592,P100218,4,10547
INV201592,P100029,5,10672
INV201592,P100406,4,10467
INV201593,P100419,3,10986
INV201593,P100237,1,10171
INV201593,P100202,2,10170
INV201594,P100463,1,10033
INV201594,P100218,3,10851
INV201594,P100270,5,10984
INV201595,P100194,1,10909
INV201595,P100081,3,10572
INV201595,P100238,3,10286
INV201596,P100317,2,10338
INV201596,P100278,6,10960
INV201596,P100262,5,10575
INV201597,P100042,4,10765
INV201597,P100185,2,10513
INV201597,P100274,2,10503
INV201598,P100427,3,10826
INV201598,P100190,4,10276
INV201598,P100364,3,10049
INV201599,P100211,2,10860
INV201599,P100469,2,10530
INV201599,P100481,2,10797
INV201600,P100207,1,10104
INV201600,P100482,1,10472
INV201600,P100107,1,10347
INV201601,P100449,2,10755
INV201601,P100386,3,10136
INV201601,P100220,2,10570
INV201602,P100072,2,10011
INV201602,P100002,3,10926
INV201602,P100435,3,10744
INV201603,P100108,4,10245
INV201603,P100407,4,10586
INV201603,P100024,2,10548
INV201604,P100240,2,10809
INV201604,P100294,5,10212
INV201604,P100270,3,10009
INV201605,P100073,2,10389
INV201605,P100288,2,10158
INV201605,P100059,4,10047
INV201606,P100302,2,10054
INV201606,P100169,3,10873
INV201606,P100065,4,10502
INV201607,P100126,3,10108
INV201607,P100325,2,10359
INV201607,P100171,1,10250
INV201608,P100043,3,10941
INV201608,P100112,3,10662
INV201608,P100049,4,10840
INV201609,P100120,2,10528
INV201609,P100214,8,10179
INV201609,P100038,1,10754
INV201610,P100345,3,10369
INV201610,P100013,3,10896
INV201610,P100109,3,10706
INV201611,P100197,3,10825
INV201611,P100166,4,10444
INV201611,P100112,3,10730
INV201612,P100060,3,10932
INV201612,P100382,4,10014
INV201612,P100252,2,10996
INV201613,P100151,5,10852
INV201613,P100167,4,10179
INV201613,P100344,5,10836
INV201614,P100247,4,10508
INV201614,P100451,5,10760
INV201614,P100258,3,10576
INV201615,P100302,3,10676
INV201615,P100491,2,10248
INV201615,P100267,3,10042
INV201616,P100420,2,10854
INV201616,P100213,3,10470
INV201616,P100006,3,10801
INV201617,P100229,2,10780
INV201617,P100172,4,10525
INV201617,P100238,4,10209
INV201618,P100459,4,10879
INV201618,P100220,3,10510
INV201618,P100398,3,10125
INV201619,P100006,2,10145
INV201619,P100157,1,10540
INV201619,P100245,2,10876
INV201620,P100060,2,10844
INV201620,P100328,2,10215
INV201620,P100260,2,10718
INV201621,P100345,7,10802
INV201621,P100061,3,10476
INV201621,P100049,2,10205
INV201622,P100033,3,10383
INV201622,P100230,1,10707
INV201622,P100374,3,10455
INV201623,P100205,4,10757
INV201623,P100481,5,10127
INV201623,P100131,4,10422
INV201624,P100324,5,10170
INV201624,P100489,4,10080
INV201624,P100385,1,10718
INV201625,P100415,5,10810
INV201625,P100044,1,10054
INV201625,P100295,3,10670
INV201626,P100144,2,10511
INV201626,P100130,3,10052
INV201626,P100086,2,10099
INV201627,P100459,2,10339
INV201627,P100148,1,10710
INV201627,P100339,3,10137
INV201628,P100356,5,10649
INV201628,P100319,3,10249
INV201628,P100169,2,10743
INV201629,P100084,2,10371
INV201629,P100100,5,10393
INV201629,P100178,2,10140
INV201630,P100157,2,10120
INV201630,P100075,2,10869
INV201630,P100238,7,10560
INV201631,P100039,4,10823
INV201631,P100461,2,10817
INV201631,P100477,3,10504
INV201632,P100048,1,10960
INV201632,P100211,4,10321
INV201632,P100256,2,10012
INV201633,P100470,2,10521
INV201633,P100036,3,10393
INV201633,P100042,4,10467
INV201634,P100267,3,10404
INV201634,P100204,3,10300
INV201634,P100451,5,10188
INV201635,P100021,2,10684
INV201635,P100198,2,10295
INV201635,P100119,6,10998
INV201636,P100484,1,10549
INV201636,P100141,4,10346
INV201636,P100101,5,10808
INV201637,P100368,3,10022
INV201637,P100370,1,10757
INV201637,P100213,4,10483
INV201638,P100335,5,10953
INV201638,P100030,4,10700
INV201638,P100335,3,10081
INV201639,P100391,4,10412
INV201639,P100073,4,10096
INV201639,P100005,3,10016
INV201640,P100017,3,10384
INV201640,P100260,3,10652
INV201640,P100328,3,10418
INV201641,P100320,3,10371
INV201641,P100403,3,10847
INV201641,P100098,6,10802
INV201642,P100160,2,10978
INV201642,P100124,3,10352
INV201642,P100408,3,10393
INV201643,P100380,3,10016
INV201643,P100016,2,10762
INV201643,P100031,2,10728
INV201644,P100308,5,10403
INV201644,P100314,6,10736
INV201644,P100474,3,10229
INV201645,P100239,1,10149
INV201645,P100335,2,10931
INV201645,P100303,2,10684
INV201646,P100475,2,10962
INV201646,P100301,3,10106
INV201646,P100093,1,10036
INV201647,P100049,3,10456
INV201647,P100157,1,10739
INV201647,P100308,5,10360
INV201648,P100254,5,10584
INV201648,P100389,2,10426
INV201648,P100164,3,10905
INV201649,P100387,3,10599
INV201649,P100213,1,10136
INV201649,P100177,1,10085
INV201650,P100474,1,10574
INV201650,P100441,6,10605
INV201650,P100087,1,10259
INV201651,P100084,2,10695
INV201651,P100062,3,10451
INV201651,P100100,4,10005
INV201652,P100455,2,10594
INV201652,P100267,1,10053
INV201652,P100177,1,10807
INV201653,P100265,4,10088
INV201653,P100164,3,10048
INV201653,P100340,3,10206
INV201654,P100042,4,10331
INV201654,P100373,2,10084
INV201654,P100142,5,10062
INV201655,P100225,3,10740
INV201655,P100135,2,10128
INV201655,P100015,7,10248
INV201656,P100465,2,10754
INV201656,P100099,2,10748
INV201656,P100179,2,10160
INV201657,P100159,3,10766
INV201657,P100097,1,10683
INV201657,P100016,3,10024
INV201658,P100304,2,10164
INV201658,P100387,4,10504
INV201658,P100293,3,10195
INV201659,P100219,5,10785
INV201659,P100281,1,10576
INV201659,P100274,5,10534
INV201660,P100422,3,10683
INV201660,P100280,3,10685
INV201660,P100259,4,10921
INV201661,P100290,2,10719
INV201661,P100090,5,10274
INV201661,P100263,3,10417
INV201662,P100435,4,10478
INV201662,P100224,3,10321
